"Muy buen profesor, paciente con los aspectos de fallas de internet y demás, muy cumplido y claro con la metodología de enseñanza.",1
"Muy buen profesor, nunca cambies",1
"Muy buen profesor, muy buenas clases, lo único es que en uno de los talleres específicamente el de escucha en ingles, él creyó que ya sabíamos escuchar toda la charla en ingles, sin haber practicado algo antes. Pero por lo demás muy bien todo",1
"Muy buen profesor, muy buena metodología algo diferente a los demás y ayudan al conocimiento adecuado acoplamiento para el calendario académico estipulado, recursos aprovechados al máximo. Algo a resaltar, el salón donde se dicto la asignatura no contaba con las condiciones optimas (fallo en el sistema de ventilación, hacia mucho calor, demasiado) para la buena metodología que el profesor ofrecía para un buen desarrollo de los temas.",1
"Muy buen profesor, me parece el profesor mas entregado a ayudar.",1
"Muy buen profesor, me encanta su manera de dar la clase",1
"Muy buen profesor, me encanta la materia",1
"Muy buen profesor, maneja muy bien el area",1
"Muy buen profesor, le corregiría que explicara más de forma propia ya que por vídeos al gunos ejemplos no quedan claros",0
"Muy buen profesor, la materia me encanta",1
"Muy buen profesor, la explicacion de sus temas es muy facil de entender, tiene muy buen conocimiento de sus clases, es atento con todos sus estudiantes, las clases de el son muy dicacticas, lleva una buena conduccion de la clase Explica con claridad los objetivos, propósitos y competencias a lograr en el tema del curso o unidad de aprendizaje que se está tratando, Promueve el uso del debate y la discusión entre los alumnos,,Escucha los puntos de vista y promueve la libre exposición de las ideas y opiniones,Estimula la participación activa de los estudiantes.Logra motivar a los alumnos y demuestra que se preocupa por ellos Promueve el trabajo en equipos para incentivar la cooperación y el aprendizaje basado en problemas y orientado a proyectos",2
"Muy buen profesor, ideas claras, explica de forma detenida. Además presta su tiempo para facilitar a los estudiantes resolver dudas, y envía suficiente material para desarrollar y poder tener mejor conocimiento sobre el tema",2
"Muy buen profesor, felicitaciones…",1
"Muy buen profesor, explicaciones claras y clases muy amenas.",1
"Muy buen profesor, explica todo a detalle ademas de que pregunta a cada persona, como sabemos hay personas muy timidas al hablar entonces le pregunta uno por uno y eso es algo muy bueno porque ahi ayuda al estudiante para que no quede con dudas al final de la clase, muy buena pedagogia por parte del profesor excelente",2
"Muy buen profesor, excelente diría yo, de esos profes a los cuales dan gusto participar en la clase. Le agradezco toda la comprensión con curso y su compromiso con el área en esta época de cambio, gracias por ejercer tan buena labor. Bendiciones.",2
"Muy buen profesor, enseña muy bien cada tema",1
"Muy buen profesor, enseña de forma clara y oportuna los temas de la asignatura",1
"Muy buen profesor, el unico inconveniente es que explica demasiado rapido",-1
"Muy buen profesor, donde se le entiende lo que explica. Siempre esta dispuesto a explicar las veces necesarias con tal de que nosotros sus estudiantes entendamos",1
"Muy buen profesor, dedicado, creativo, responsable, con muchas ayudas audiovisuales y un buen método de enseñanza",2
"Muy buen profesor, deberias dar clases de algoritmia y programacion en 3ro",1
"Muy buen profesor, debe tener un poco más de empatía con los estudiantes,motivar y depertar interes por tan excelente curso.. por lo demás es un excelente profesional en su área. felicidades!!",1
"Muy buen profesor, cumple con todo lo establecido y muy buena y clara explicacion",1
"Muy buen profesor, con una metodología de enseñanza muy clara que hace que el estudiante se enfoque en la clase y se interactúe con el",1
"Muy buen profesor, comprende diferentes situaciones que se presentan a los estudiantes, comprometido y dedicado en su trabajo",2
Muy buen profesor y gran persona,1
"Muy buen profesor y a la hora de los proyectos, sabe rolear bien",1
Muy buen profesor sus clases son muy interesantes y educativas,1
Muy buen profesor se gano el aprecio y el cariño de todos,1
Muy buen profesor se adapta a las dinámicas y necesidades metodología flexible que abarca diferentes entradas del conocimiento,2
Muy buen profesor sabe y valora su materia como debe de ser se le ve pasión con que lo hace lo único que no estoy de acuerdo con el profesor es que da las explicaciones en ingles pueda que sea su metodología y es respetable solo que no entiendo como transmitir un conocimiento cuando no se da a entender que es lo que tiene para informar,0
Muy buen profesor pero sería muy bueno que diera más ayuda a la hora de correcciones de evaluaciónes,1
Muy buen profesor pero la virtualidad no ayuda,0
Muy buen profesor para micro,1
"Muy buen profesor muy integro, y generador de conocimiento para la programa",1
Muy buen profesor mucha disposicion para enseñar y presento material visual oportuno para que entendiéramos los temas,1
Muy buen profesor me gustaron las clases,1
Muy buen profesor lo unico malo que le veo al curso es el horario de resto el profesor explica muy bien su contenido,0
Muy buen profesor entrega las calificaciones muy rápido,1
Muy buen profesor enseño bien y los espacios para dudas fueron correspondientes,1
"Muy buen profesor da explicaciones muy claras, empleó las Tics y presentaciones adecuadas para el desarrollo de la clase, sin embargo no realizó la entrega oportuna de calificaciones",1
"Muy buen profesor atiende las exigencias de los alumnos, es compresivo y explica muy bien los temas",2
Muy buen profesor !!,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy Buen Profesor,1
Muy buen profesor,1
MUY BUEN PROFESOR,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy Buen Profesor,1
Muy buen profesor,1
Muy buen profesor,1
Muy buen profesor,1
"Muy buen profeso, siempre esta para sus estudiantes, muy comprometido con nosotros, dispuesto a enseñarnos grandes cosas que nos hacen mejores cada dia",1
"MUY BUEN PROFESIONAL, MUY INTERESABTE SU DOCENCIA",1
Muy buen profesional docente.,1
"Muy buen metodologia de enseñanza, me gusta mucho la iniciativas y os puntos positivos del profesor",1
Muy buen manejo de su materia y tiempo.. me hubiera gustado que el tiempo fuera mas largo del semestre para aprender felicitaciones...... para finalizar que se hiciera mas invercion al laboratorio de tecnologias estamos muy pobres de equipos y espacios es urgente,1
Muy buen horario de clase,1
Muy buen espacio para recreación y actividades ludicas muy buenas que ayudaron a la convivencia Y BUEN USO DEL TIEMPO LIBRE,1
Muy buen el curso,1
"Muy buen docete, aunque a veces no se puede llegar a acuerdos en algunas cosas muy minimas, pero se destaca por lo responsable y excelente persona.",1
Muy buen docente.,1
"Muy buen docente, su metodologia es muy adecuada para el curso, aunque por motivos ajenos al curso, se tuvieron que descartar algunas actividades mencionadas por el profesor",1
"Muy buen docente, se debe llevar cada uno de los cursos con el, para que se de mas facil entender los temas y el modelo de aprendizaje, pero muy buen profesor",1
"Muy buen docente, practico y preciso en sus temas",1
"Muy buen docente, me gustó mucho su metodología.",1
"Muy buen docente, la metodología de enseñanza fue muy buena. Solo una pequeña observación, y es que pruebe antes los frameworks o herramientas que vaya a usar para que no tenga problemas durante la clase, pero en general fue un buen curso.",1
"Muy buen docente, con gran disposición",1
"Muy buen docente, agradezco su metodología, puesto que es muy significativa para el trabajo de grado.",1
"Muy buen docente que tiene como meta principal que el estudiante realmente entienda los temas, puede explicar el mismo tema las veces que el estudiante necesite para entender el tema y eso es algo para admirar del docente",1
"Muy buen docente ha demostrado que le importa que sus estudiantes más que aprender conceptos lo apliquen a sus vida, se da a entender fácilmente",2
"Muy buen docente con gran conocimiento para los temas que se ven en clase,ademas de hacerlas entretenidas y dinamicas",1
Muy buen docente,1
Muy buen docente,1
Muy buen docente,1
Muy buen desempeño y claro con sus clases,1
"Muy buen curso, solo gratitud hacia el profesor por la paciencia y por compatir su conocimiento, siempre busco diferentes maneras para que entendieramos.",2
"Muy buen curso ya que necesitamos saber todas estas reglas , castigos y recompensas",1
Muy buen curso,1
Muy buen curso,1
Muy buen cuerso fue muy interesante todo el semestre,1
Muy buen conocimiento.,1
"Muy buen conocimiento, capacidad de transmitir el interés por temas que al principio pueden parecer densos sin embargo se mantuvo un hilo conductor muy
interesante",2
Muy bn,1
Muy bn,1
Muy bien!,1
"Muy bien todo, hace reflexionar sobre todo en general, muy buenas las clases, pero debeira bajarle a la participacion, no todos tenemos la facilidad de expresarnos en publico",-1
Muy bien profesor,1
MUY BIEN PROFESIONAL,1
Muy bien profe eres la mejor,1
"Muy bien la materia profesor, aunque seria bueno dar un poco mas de tiempo a cascode y darlington ya que cuesta un poco la adecuacion a estos,y un poco a la transformacion a modelo re, sin embargo se puede entender perfectamente el curso gracias a su explicacion solo tratar un poquito mas esos temas para facilitar un poco su solucion",1
Muy bien en general,1
Muy bien en general,1
Muy bien en general,1
Muy bien en general,1
Muy bien en general,1
Muy bien abordados los temas profesor Fredy,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bien,1
Muy bella la profesora ;) necesitamos mas asi...,1
"Muy amena la clase, muy buena metodología de enseñanza y muy buena energía de parte del profesor",1
Muy agradecido con las clases,1
Muy acertadas sus recomendaciones en el seguimiento al proyecto. Siempre mostrando buena disposición para atender las inquietudes. Excelente profesor y orientador,2
"Muestra muchas cosas relacionadas con la electrónica y la industria, las cuales son interesantes, pero esto provoca retraso en los temas del curso",-1
"Muchos trabajos, pero es un buen profesor, sin sobrecargas de trabajos porfa",-1
"Muchos de los temas no quedaron claros a partir del segundo corte del semestre, ya que el profesor dejó los temas en forma de exposición sin ningúna explicación previa por su parte y con base a estas exposiciones pretende realizar los parciales",-1
Muchos aspectos del curso no se cumplieron por culpa del paro,0
Mucho calor,0
Muchas veces el profesor no evalua las tecnicas que nos enseña y pocas veces nos pone a practicar en clase,-1
Muchas gracias profesor por su esfuerzo en dar cada clase de una forma que podamos entender claramente y explicarnos punto por punto de una forma muy clara,1
"Muchas gracias por la implementación del aula de Matemáticas especiales, fue de suma importancia para la comprensión del curso.",1
"Muchas gracias por el curso profesora, me gusta demasiado su materia y la metodologia aplicada",1
"Muchas gracias por compartir su conocimiento con nosotros y hacerlo con la mejor actitud, siento mucho agradecimiento y mucha admiracion por el profesional que es usted y mas aun por el ser humano, lo quiero mucho profe!",1
Muchas gracias al profesor por brindarnos espacios de monitoria y aulas para tener un mejor desarrollo en la asignatura.,2
Muchas faltas en clase,-1
Muchas cosas por mejorar,-1
Muchas cosas no entendi debido a que el proceso de pasar de limites a derivadas era un gran salto porque no estabamos casi entendiendo como para pasar a otro tema,-1
Muchas copias y poca explicaciòn de las reglas del ingles,-1
"Mucha teoría, pocos ejercicios para comprender mejor el tema, se hace poco didáctica la clase debido a la teoría y metodología del profesor, muchas diapositivas y mucha lectura de los temas.",-1
"Mucha monotonia del curso , a pesar de saber que cada tema es extenso el docente debe de hallar la manera de llegar a los alumnos para el conocimiento",-1
"Mucha gente no aprende a escuchar el ingles, el profesor no habla en español y mucha gente sigue perdida, se supone que la asignatura es lectura de textos academicos en ingles, deberia basarse mas en la lectura que en cualquier otra cosa",-1
"Mucha diapositivas, poca interaccion...",-1
Mucha demora en la entrega de las notas de los parciales,-1
Mira mucho el celular.,-1
Mi única observacion seria que siguiera con una actividad que desarrolo durante el semestre que fue un taller con los medios tecnologicos y muy dinamico,1
"Mi respeto y admiración total para docentes como la profe Karina, docentes como estos son los que hacen quedar a la universidad en alto. su entrega va mas allá de lo cotidiano y motiva a los estudiantes a seguir sus sueños y alcanzar sus metas.",2
"Mi profe hermosa, la mejor del mundo, gracias por haber sido parte de mi formacion profesional, espero volverla a ver en el camino de formacion. Usted me ayudo muchisimo en un momento que la necesite y eso lo agradecere por siempre. Felicitaciones, sus metodos, su forma todo por estos semestres fue excelente y de aplaudir solo me quedan palabras de agradecimiento y admiracion.",2
Mi observación es que debería enseñar un poco más que entregar solo copias para resolver,-1
"Mi curso favorito, aprendí demasiado",1
Mi clase favorita,1
"Mi asistencia a clase no fue la mejor por las siguientes razones: 1. No vale la pena madrugar un sábado para coger un bus y llegar a la universidad a ver una clase con un profesor que se cree el mejor de la universidad, que piensa que por tener ""más conocimiento"" que el alumno tiene derecho a burlarse en la cara y hacerlo público ante todos. 2. No tiene sentido ir a ver una clase donde por poner un ejemplo me van a enseñar cuanto es 2 + 1 y en el parcial me van a poner que calcule la la masa del cráneo de Jesucristo, ya entenderán ustedes y por último, no tiene sentido presentar un parcial donde las respuestas solo sean copiadas por un taller, por colocar un ejemplo este ultimo parcial que espero lo vean porque es para reírse, saco un parcial (con 2 horas de enseñanza porque las otras 2 fueron de él diciendo que hace mas ejercicio y cosas productivas que nosotros, donde no enseñó sino unas cuantas formulas) con unas preguntas super extrañas y una de esas donde la masa era de 400gramos y en el taller era de 250 gramos, él califique con las respuestas del taller y no con las del parcial (los valores no daban lo mismo porque eran diferente masa pero por andar con la pereza de solo copiar respuestas del taller lo hizo mal y a más de uno le calificó mal) una pena de verdad este tipo de profesores y para terminar un consejo profesor, el respeto es mutuo, a muchos no nos gusta esa confianza despreciable de su parte, yo vengo es a estudiar y a aprender, no a que me digan que soy un perezoso solo por no ser un desocupado para levantarme a las 4 de la mañana a trotar, primero no me importa y segundo este semestre tiene mucha carga academica (que al parecer no entiende) como para ponerme en esas bobadas. Gracias",-1
"Menos videos aburren, tantos videos en una clase.",-1
Mejoró su método de enseñanza con respecto al anterior semestre,1
Mejoro mucho las clases me gustaron más este semestre,1
Mejores explicaciones,-1
MEJORAR SU METODO DE ENSEÑANZA,-1
Mejorar su explicacion,-1
Mejorar metodología de enseñanza,1
Mejorar mas la metodologia de los laboratorios ya que no se deja bien definido lo que se hara,-1
"Mejorar la Metología de ensañar, Mejorar En Todo.",-1
Mejorar la metodología y la forma para tener la total atención de los estudiantes. el uso de diapositivas para los que no son auditivos sino visuales aunque ambas se complementan muy bien y llevan a buen termino la clase y el tema,-1
"MEJORAR LA METODOLOGÍA QUE SE DA EN CLASE ,FALTO MUCHO MAS CONOCIMIENTO Y SACAR TIEMPO EMPÍRICO",-1
Mejorar la metodología para que la clase no se haga tan rutinaria. De resto es un gran maestro.,1
"MEJORAR LA METODOLOGÍA EN EL MOMENTO DE EXPLICAR LA CLASE ,Y SABER PROPORCIONAL LA INFORMACIÓN DE LA ASIGNATURA EN TODO EL SEMESTRE.",-1
"Mejorar la metodología de las clases, explicar de una manera mas sencilla para que los conceptos queden claros, cambiar el metodo que tiene ""de aprenderse los conceptos, no es importante sus palabras"". cambiar la formulación de las preguntas a la hora de realizar talleres y evaluaciones",-1
"Mejorar la metodología de enseñanza para que los estudiantes puedan adquirir los conocimientos del curso, y mejorar el trato de la docente hacia los estudiantes cuando le realizan consultas sobre temas que no han entendido",-2
Mejorar la explicación y dejar claro desde el inicio el plan de curso,-1
"Mejorar la estructuracion de los talleres, para facilitar la comprension y no tener inconvenientes a la hora del desarrollo",-1
Mejorar la entrega de trabajos para la buena corrección de los mismos.,1
Mejorar la conexion der red ya que algunas de las implementaciones del curso necesitan de una buen red de internet en la clase para la implementacion de talleres,0
Mejorar expicacion en los temas y que tengan mas coherencia,-1
"Mejorar el trato, disposición y la actitud hacia los estudiantes.",-1
Mejorar el servicio de conectividad de la docente,-1
Mejorar el modelo de enseñanza,-1
Mejorar el cumplimiento del horario establecido; tambien dedicar mas tiempo para resolver dudas en especifico de los estudiante,-1
Mejoramiento de los Baños para las mujeres. Requieren de elementos de aseo. Así mismo mejoramiento de las aulas de clase en cuanto a los ventiladores (hay muchos en mal estado) y videobeam de mala resolución.,0
Mejoramiento de los Baños para las mujeres. Requieren de elementos de aseo. Así mismo mejoramiento de las aulas de clase en cuanto a los ventiladores (hay muchos en mal estado) y videobeam de mala resolución.,0
"Mejor profesor de la univalle Tuluá, por mucho",1
Mejor manejo de la clase,-1
"Me tocó en muchas ocasiones estudiar los temas por mí cuando porque no le llegaba a entender al profe, es muy profesional y sabe mucho, parece una persona rígida pero en realidad es muy gentil, otro aspecto a recalcar también que al ser un tablero virtual algunas veces me perdía y no sabia a qué se refería en ciertas instancias. Para concluir al principio habíamos quedado en que las evaluaciones iban a ser de cierta maneral ya última hora se cambia la dinámica y eso es muy maluco",-1
"Me sentí en paz y cómoda durante todo el curso, las temáticas abordadas son de mucho interés y refleja la cotidianidad",1
"Me párese de suma importancia recalcar la gran labor que hace la docente y su acompañamiento con los estudiantes, creo que utiliza una excelente metodología y técnicas de anorendizaje que nos ayudaron como estudiantes a entender todo el campus de la infancia desde una perspectiva psicoanalítica y conocer a modo general las principales psicólogias.",2
Me parecio que el profesor dicto muy bien las clases haciendolas claras para mi entendimiento,1
"Me pareció muy bueno el curso, la verdad me hubiera gustado seguir con lo de logaritmos pero no se pudo por los demás compañeros y a mi parecer hubiera aportado más ya que tendríamos un buen concepto de esto para más adelante.",1
Me pareció muy buena la explicación del profesor y el compromiso para enseñar,1
"Me pareció inadecuado el hecho de que en medio de una pandemia y frente a las medidas que se implementaron en todo el país la profesora pidiera un acompañamiento con grupo, sin mirar otras alternativas que nos permitieran desarrollar los objetivos, dado que para muchos estudiantes y en clase se manifestó el alto grado de problema que se presentaba al momento de conseguir un grupo y más con los requisitos que se solicitan, la solución era o conseguir un grupo o perder la nota de ese porcentaje, por consiguiente la realización de los trabajos que se pedían en relación al acompañamiento fue bastante tedioso, dado que uno maneja el tiempo de uno más no el de los otros, por lo que reunirse resultaba complicado por diversas problemáticas, a lo que la profesora decía usted escogió ese grupo, claramente se escogió el grupo por no haber más opciones. Falto empatía con los estudiantes era necesario entender que muchas de las situaciones se salian de las manos y más como el contexto influia en la situación, por consiguiente reunirnos con un determinado número de personas como se requería en el acompañamiento fue bastante problemático. Se debieron buscar otras alternativas para el desarollo del trabajo para así poder llevar plenamente lo teórico con la práctica. Cómo otro punto es la forma en que la profesora se refiere al estudiante cuando no se entiende un concepto o se pregunta algo, pues la manera de responder muchas veces no es la apropiada debido a que inicia primero diciendo que eso ya lo explico, que ya se debería saber, cuando si se pregunta es porque no es claro",-1
Me pareció buena profesora.,1
Me pareció bien el programa academico,1
Me pareció bien el programa academico,1
"Me parece una falta de respeto estar en quinto semestre y recibir una educación tan baja como lo fue con esta materia, me voy con cero conocimientos basados en lenguaje ensamblador, el conocimiento fue de momento y todo adquirido por mí persona viendo los pocos videos que existen del tema y además leyendo libros, siento que no aporto nada a mk carrera universitaria. Me voy muy triste por haber tenido una materia que no me aporto, y que en antes me quito. Ojala los próximos estudiantes tengan un mejor profesor que evalúe lo que explica y sobretodo que este a la vanguardia",-1
Me parece una clase muy fundamental y el docente no la podria manejar de mejor manera en el buen sentido de la palabra,-1
"Me parece una buena metodologia avanzar con el anteproyecto y ahorrar tiempo, se hace mas exigente el curso pero el conocimiento y rigor que se ejerce es un precio pequeño para la satisfacion de adelantar tiempo.",1
Me parece un excelente docente muy buen profesor muy flexibe y muy entendedo,1
"Me parece un buen profesor y no estoy de acuerdo con la calificación que algunos de mis compañeros le están dando, el profesor nos exige acorde a la carrera, no me parece que haya mala intención.",1
Me parece que va muy rápido entre un tema y otro.Sería estupendo que las clases no fueran tan teóricas sino más bien practicas y explicativas.,-1
Me parece que se logró una adecuada enseñanza de la materia a pesar de la problemática del semestre virtual,1
"Me parece que la profesora debería cambiar su metodologia de enseñar y estos temas son muy difíciles de comprender,ya que ella mo se presta para facilitarnos la comprensión,las respuestas de el parcial debe ser literal,cosa que es muy difícil de recordar. En este momentos la memoria No es necesaria porque en nuestra arrera debemos aplicar más no aprendernos las cosas sin saber como emplearlas.",-1
ME PARECE QUE ES EXCELENTE PROFESOR,1
"Me parece muy buena la idea del profesor de grabar la clase y subirla a yt, ya que nos permite repasar la clase",1
Me motiva a desarrollarme fisicamente,1
"Me hubiera gustado que usara la plataforma establecida por la universidad (campus virtual), en lugar de una plataforma externa, ya que estamos trabajando todo por ahí. Algunas veces tuve tuve consultas que hacerle al profesor fuera del horario de clase, pero nunca me respondió. El profesor es muy flexible con los métodos de calificación y los tiempos de entrega. Algunas veces no entendí la manera como explicaba los temas, o entendí el principio pero no supe que hacer con ejercicios más complejos. La actitud del profesor es muy buena, también su compromiso y responsabilidad.",-1
Me gusto su metodo de enseñanza.,1
Me gusto mucho su metodo de aprendizaje siga asi profe,1
"Me gusto mucho las actividades que se hacian cuando los temas vistos los aplicabamos en las empresas que trabajamos porque permite profundizar y entender la parte
teorica, la profesora explica muy bien los temas. Lo unico que se deberia tener en cuenta es no dejar un taller por cada clase no quiero decir que no deje ninguna actividad pero que sea mas moderado",1
Me gusto mucho la nueva metologia utilizada en las clases,1
"Me gustó mucho la metodología del profesor, la cual permitió profundizar y entender mejor los temas, logrando así una buena combinación de teoría y práctica, apoyando la formación de cada estudiante.",1
"Me gusto mucho la metodologia de la clase, una muy buena profesora",1
"Me gustó mucho este curso, la metodología del docente fue apropiada, y aprendí mucho, me ayudo con la reflexión y el entendimiento de los temas para mi desarrollo profesional",1
"Me gustó mucho esta materia, la profesora fue muy didáctica, y cada una de sus explicaciones fueron claras para mí. Muy buena docente.",1
"Me gustó mucho como la profe Ana orientó la clase, siempre se dieron espacios de sano debate que facilitaron la comprensión de ciertas temáticas.",1
Me gustó la metodologia manejada.,1
"Me gustó la metodología del profesor, dedicó un buen tiempo a responder con paciencia nuestras dudas. Lo felicito, pocos profesores tienen la paciencia ,la dedicación y el amor para enseñar!.",2
Me gusto la metodologia,1
"Me gusto la Manera en q se enseño este semestre mas que todo , en lo q no iba ha hacer facil aprender y mas algo como arquitectura y ensamblador , excelente manera de trasmitir conocimiento",2
"Me gustaria ver Ingles IV con el mismo profesor, es una gran persona, sus clases son muy cheveres y es muy educado con los estudiantes",1
Me gustaría un poco más de dinamismo en las clases ya que es una materia muy teórica,-1
Me gustaria que se implementara la ingenieria en electronica,0
"Me gustaria que mejorara las preguntas de los parciales, que fueran mas explicitas",-1
"Me gustaria que este mismo docente diera el curso de calculo III en el proximo semestre, excelente en su manera de explicar, La exigencia es la adecuada segun a lo que enseña, se nota que tiene un nivel alto de experiencia",1
Me gustaria que esta sede pudiera seguir mi carrera profesional Ing eletronica,0
"Me gustaria que el profesor Ivan tuviera una metodologia mas alegre y que sea mas amplio para explicar ejercicios, no me gusta cuando coloca los ejercicios y da 10 minutos para resolverlo y al primero que lo entregue tendra puntos, seria mas chevere que los explicara el mismo ya que algunos compañeros solo muestran su solucion pero no explican como lo deberia explicar un profesor, a veces me parece que solo lo hace para tener menos trabajo para explicarnos los temas adecuadamente",-1
Me gustaría que el profesor ambientara mas sus clases. Dicho esto el profesor explica de forma adecuada,1
"Me gustaría que el profesor al momento de iniciar un tema, explicará por lo menos de 3 ejercicios o más, por que pasa muy rápido a los siguientes temas, sin estar claros los anteriores, es una materia muy importante por ello se necesita más información, de resto Johnny muy buen profcesor.",1
"Me gustaria que Carlos Ivan nos diera Calculo III. Su explicacion ha mejorado, y me parece un excelente profesor",1
"Me gustaria para proximos cursos, que el profesor nos diera las respuestas de los talleres de repaso, para asi poder estudiar mejor",0
Me gustan los temas que vemos aqui son infonmacion que en el colegio no nos dan,1
Me gusta toda la metodologia,1
Me gusta la metodologia,1
Me gusta la forma en la que enseña el profesor ya que ademas de dictarlas clases tambien graba videos que sube a youtube para si no entendio en clase uno pueda repasarlo en sus horas libres asi mejorar el entendimiento del conocimiento,2
Me gusta cuando se le sale mucho el acento,0
"Me generó dificultades que a veces faltaba poner alguno ejemplos más completos, sobre todo lo noté en las clases de recurrencias. En clase se entendía muy rápido el tema, pero a veces algunos ejercicio que ponía, en mi caso, no sabia sobre que basarme para resolverlos. Solo fue ese inconveniente, de resto, todo, bastante bien.",1
Me encanto la modalidad de virtualidad invertida.Si se le cae el internet en clase no pierde teoria,1
Me encanta!,1
Me encanta como enseña la profe y la paciencia que tiene ❤,1
"Me agrada que califique demasiado rapido los parciales, tanto virtual como presencial.",1
Materia improductiva para nuestra formación,-1
Mas que el director del programa de tecnología en electronica es un excelente Docente,1
Mas planificacion de clases,-1
Mas explicacion y mas talleres,-1
Mas explicacion menos ejercicios,-1
"Mas compromiso con sus estudiantes, falto mucho",-1
Mas atento a establecer los porcentajes a tiempo,-1
"Manejar mejor el tiempo en clase, para no tener que usar horarios fuera de clase",-1
MALVADO PERO JUSTO,1
"Mala metodología de calificación automática mediante el campus, lo cual altera los resultados",-1
Mal manejo de la plataforma para subir notas y calificar,-1
"Mal docente, pido el cambio por favor, gracias",-1
"Los videos de las clases fueron una herramienta muy útil y felicito al docente por esa iniciativa, lo que se podrían mejorar serían las explicaciones, a veces son algo confusas",0
Los trabajos deberían de ser digitales esta es una forma de contribuir con el ambiente. En todos los trabajos escritos se utilizaron muchas hojas,-1
LOS TEMAS TRATADOS NOS DA EL CONOCIMIENTO NECESARIO PARA PARA VERIFICAR TEMAS DE INGLES EN LO PERSONAL,1
"Los temas siempre iban acorde a lo planteado en el inicio del curso, además aprendí sobre temas de los que no tenía conocimiento, las clases y temas que se trataban siempre fueron entendibles y la docente siempre trataba de solucionar las dudas presentadas por los estudiantes",1
"Los temas del curso fueron expuestos con muy buena claridad, puedo concluir que el curso cumplio con mis expetactivas",1
Los temas abordados son de gran interes.,1
"Los talleres propuestos en clase debieron tener mas dificultad, incitando a nosotros como estudiantes a mejorar cada vez mas, parece que la exigencia por parte del docente hacia los estudiantes necesita mejorar mucho, tal vez tomando como referencia lo exigente que son las materias en general de la universidad y el empeño y exigencia de los docentes contrasta demasiado con el metodo de enseñanza y didactica del profesor, sin desmeritar la educacion publica en bachillerato, pareciera que estuvieramos en un colegio publico, en el que al docente le toco dar un tema por no haber mas, la idea no es dar a entender que el profesor no esta preparado para desempeñarse como maestro, pero tal vez y solo tal vez para esta materia seria mejor buscar un profesor con mas experiencia que profundice mas en los temas.",-1
"Los parciales deberian ser acordes a lo visto en clases,ademas se deberian de solucionar en clases para saber los errores cometidos",-1
"Los laboratorios propuestos por el docente resultan muy educativos, la unica sugerencia es buscar en conjunto con el docente una manera de mitigar un poco el gasto en estos laboratorios",0
"Los horarios son muy difíciles para la entrada, cómo es posible entrar a la 1 pm viendo que hay personas que viven lejos y su transporte es bicicleta, y no poder almorzar bien para irse con un calor. Además los salones no tienen buen aire",0
"Los estudiantes no aprovechan este curso, hay que hacerlos ver la realidad del idioma",0
Los ejercicios en clase son entendibles de manera detallada y a su buena pedagogía de enseñanza. Felicitaciones por su dedicación a los temas y a que el estudiante aprenda y entienda,1
Los ejemplos o temas que no considera tan importantes de la presentación con la que imparte la clase seria bueno que no quedaran allí,-1
"Los contenidos del curso no son relvantes para los sistemas de sotware en el ambito de la contaduria, siente que el curso estuvo mas orientado haciua un ambito de ingenieria que no es relvante para la carrera",-1
"Los comentarios que coloca en los parciales cuando los entrega, no lo hace en letra legible, por lo que es difícil entender cuál fue la equivocación cometida en un punto determinado o cuál era el procedimiento correcto a seguir.",-1
Lo único sería que entregue las notas a tiempo :c de resto es un excelente profesor,1
"Lo unico negativo es el extremo calor que hace en el aula, es muy dificil concentrarse asi.",0
Lo unico malo es la hora de comienzo de la clase es absurdo ver clase a esa hora y la metodologia del profesor no es que ayude mucho a mantener el interes a la clase durante las 4 horas aunque se agradece mucho los descansos que da son casi que obligatorios con ese horario,-1
Lo unico malo de la clase es la hora,0
"Lo unico es que cuando se le hace una pregunta al profe el responde de manera muy general y no va al punto en si, entonces el estudiante queda igual o mas confundido despues de realizar la pregunta",-1
"Lo unico así... es que debido a taaaanto contenido por ver... el profe en algunas ocasiones debia correr para terminar los tema, a pesar de que es muy buena la expliacion... si es mejor buscar la manera de que se pueda dar un poco mas de tiempo en cada tema",0
Lo que falta en este curso es una mejora de espacios de recreación el profesor se ve muy limitado en esos espacios por lo cual las clases no son lo mejor .... como docente siempre ve que los estudiantes participen de todas las actividades,0
Lo mejor de lo mejor que tiene univalle (sede tulua),1
"Lo felicito profe, para mi usted es uno de los mejores profesores que tiene la universidad, usted tiene muchas cualidad a parte de ser buen profesor, es buena persona y es muy respetuoso. Seria bueno que llevara mas experimentos y proyectos para las clases, convierte las clases muy divertidas y se aprende bastante. Saludos Colega",1
